Date,rolling_return,rolling_volatility,vix_level,regime
2025-12-26,0.0009381455191530193,0.0054746166180710985,0.0096510847708835,normal
2025-12-29,0.0004870437918695344,0.0054542135745591185,0.044117603747491,normal
2025-12-30,0.0006542640263118994,0.005341253157882881,0.0091549377596538,normal
2025-12-31,0.00019120067393841933,0.00562579855599879,0.0432658680293094,normal
2026-01-02,0.0001097142709479943,0.00558759086521926,-0.029431410434575,normal
2026-01-05,0.00040616715405123436,0.0057763867967676455,0.0268779726737806,normal
2026-01-06,0.0006085494805702293,0.005901024798075131,-0.010067088749702,normal
2026-01-07,0.0005975955166925893,0.005908283064709367,0.042711872165486,normal
2026-01-08,0.0006356716414741643,0.005900823540399524,0.0045513455333783,normal
2026-01-09,0.0006347298838743493,0.005899817559481744,-0.0621359255662433,normal
2026-01-12,0.0005969051679365743,0.005890815598791915,0.0434782694542652,normal
2026-01-13,0.0010345298590197594,0.005298690999457427,0.0568782846022783,normal
2026-01-14,0.0008643123810763943,0.0054376247660057175,0.048185261565778,normal
2026-01-15,0.0011370879806667992,0.005384281614829831,-0.0543283490992304,bull
2026-01-16,0.001645375286224094,0.004600662675310255,0.0012625949429734,normal
2026-01-20,0.000249969371166104,0.0065390625764842536,0.2667087381764075,normal
2026-01-21,0.0003738510572982341,0.006735343990996283,-0.1587854907829206,normal
2026-01-22,0.0003235179443686091,0.006692906315282215,-0.0745561718135172,normal
2026-01-23,0.00011313421543399411,0.006618096189934516,0.0287723656897014,normal
2026-01-26,0.0001911605531878641,0.006669347838521794,0.0037289910113973,normal
2026-01-27,0.00039544454128424903,0.006722277226534984,0.0123839484621395,normal
2026-01-28,0.0005685924564544991,0.006659237666195661,0.0,normal
2026-01-29,0.000530428370735119,0.006672208774988388,0.0324158267236218,normal
2026-01-30,0.000751747726384489,0.006465196738653896,0.0331754384557436,normal
2026-02-02,0.0009086638462586741,0.006530576296265445,-0.0630734144372069,normal
2026-02-03,0.00015288833392049402,0.006702327263051789,0.1015911769835082,normal
2026-02-04,-0.00038666691867882597,0.0066454356396386275,0.0355555216471357,normal
2026-02-05,-0.000849959641877541,0.007156912187112107,0.167918517736296,normal
2026-02-06,0.000114352584269309,0.008446227454803647,-0.0643086627970649,normal
2026-02-09,2.4777069715199112e-05,0.00838293826632193,-0.1477663281723809,normal
2026-02-10,-0.0001856036424774259,0.008394895125998034,0.0247696019618441,normal
2026-02-11,-9.718282790473089e-05,0.008384090795986475,-0.0078696621580763,normal
2026-02-12,-0.0006238646722188659,0.00901016821874791,0.1796034076378021,normal
