Date,gross_return,transaction_cost,net_return,turnover,gross_cumulative_return,net_cumulative_return,running_max,net_drawdown
2025-07-31,0.0024828894127448715,0.0,0.0024828894127448715,0.0,0.10192510380118858,0.09626017707615286,1.1015505240164407,-0.004802636669808291
2025-08-01,0.01741473723619461,0.0,0.01741473723619461,0.0,0.12111483993785277,0.11535126000243823,1.1153512600024382,0.0
2025-08-04,0.0025223012394507815,0.0013525237465068544,0.001169777492943927,1.3525237465068543,0.12394262928819466,0.11665597280311579,1.1166559728031158,0.0
2025-08-05,-0.002024980070450435,0.0,-0.002024980070450435,0.0,0.12166666786355629,0.11439476671263993,1.1166559728031158,-0.0020249800704504883
2025-08-06,0.0005599912692799218,0.0,0.0005599912692799218,0.0,0.1222947914046022,0.11501881805253023,1.1166559728031158,-0.0014661227723304915
2025-08-07,0.00012459665842312856,0.0,0.00012459665842312856,0.0,0.12243462558537699,0.11515774567133841,1.1166559728031158,-0.0013417087879057377
2025-08-08,-0.001307933425603829,0.0,-0.001307933425603829,0.0,0.12096655582051863,0.1136991935809537,1.1166559728031158,-0.0026478873477385756
2025-08-11,0.002012434982336655,0.0,0.002012434982336655,0.0,0.12322242813148132,0.1159404407979161,1.1166559728031158,-0.0006407810665298719
2025-08-12,0.001118601371093978,0.0,0.001118601371093978,0.0,0.12447886627963278,0.11718873330505186,1.1171887333050519,0.0
2025-08-13,0.004423875379135325,0.0,0.004423875379135325,0.0,0.12945342065052512,0.12213103703616746,1.1221310370361675,0.0
2025-08-14,-0.002320957990817587,0.0,-0.002320957990817587,0.0,0.12683200670861017,0.11952661803901399,1.1221310370361675,-0.0023209579908175515
2025-08-15,-0.0017871825740004726,0.0,-0.0017871825740004726,0.0,0.12481815218239456,0.11752581957612507,1.1221310370361675,-0.004103992589141736
